Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2536.0,OUT046
DRG01,1344.0,OUT017
FDP52,3784.0,OUT013
FDU58,3112.0,OUT017
FDL02,1664.0,OUT045
FDG28,3984.0,OUT013
FDA19,2192.0,OUT035
FDW46,2624.0,OUT027
NCD43,1720.0,OUT049
DRG39,920.0,OUT013
NCF55,664.0,OUT049
FDJ07,1872.0,OUT046
FDE08,2360.0,OUT046
FDP56,-1064.0,OUT019
FDT45,816.0,OUT045
FDF17,2856.0,OUT018
FDX44,1384.0,OUT046
FDM28,4336.0,OUT027
FDI36,3288.0,OUT049
FDS07,1768.0,OUT045
FDD36,1824.0,OUT045
FDW11,968.0,OUT046
FDN40,2552.0,OUT049
NCQ18,1608.0,OUT049
NCQ54,2712.0,OUT017
NCS42,1352.0,OUT045
DRH39,-672.0,OUT010
FDC09,3224.0,OUT027
FDT08,504.0,OUT010
FDC08,3744.0,OUT035
FDT20,728.0,OUT017
FDS35,1168.0,OUT035
FDX58,2664.0,OUT018
FDW58,1696.0,OUT046
DRD27,1576.0,OUT046
FDH32,-336.0,OUT019
FDS26,4272.0,OUT035
FDQ31,1432.0,OUT046
FDP11,3240.0,OUT018
FDD58,1680.0,OUT017
FDM33,3376.0,OUT045
FDZ16,3224.0,OUT049
NCS29,2208.0,OUT010
NCM18,-968.0,OUT019
FDP11,3560.0,OUT049
NCC42,2304.0,OUT017
DRM23,2680.0,OUT046
NCN55,5224.0,OUT027
FDK46,4136.0,OUT013
FDR01,3168.0,OUT046
NCA05,2296.0,OUT045
NCP43,2880.0,OUT017
FDR12,872.0,OUT010
FDQ01,4144.0,OUT013
FDM13,2056.0,OUT046
FDQ19,3992.0,OUT017
FDK56,1040.0,OUT019
NCX06,968.0,OUT010
FDO56,3448.0,OUT027
FDU45,1792.0,OUT045
FDI16,-960.0,OUT019
FDL32,1824.0,OUT046
FDA07,2000.0,OUT046
FDA14,2272.0,OUT045
FDV46,3744.0,OUT027
NCO07,3464.0,OUT035
NCP41,1624.0,OUT046
FDY60,2112.0,OUT018
FDN38,4088.0,OUT017
FDO15,1256.0,OUT046
FDT60,2008.0,OUT013
FDA55,3736.0,OUT035
FDE02,-408.0,OUT010
DRJ39,3592.0,OUT049
FDV34,1416.0,OUT035
FDS20,4408.0,OUT027
FDF02,3128.0,OUT027
FDW40,2416.0,OUT017
NCB43,2872.0,OUT046
FDR58,1560.0,OUT017
DRJ59,816.0,OUT035
NCD30,1656.0,OUT017
FDE14,1736.0,OUT017
FDC28,1512.0,OUT018
FDU16,1208.0,OUT018
NCD19,1048.0,OUT035
FDU21,624.0,OUT046
FDV59,4928.0,OUT027
FDU03,2864.0,OUT045
FDC33,1272.0,OUT010
NCR42,688.0,OUT035
DRH59,1352.0,OUT035
NCM31,2352.0,OUT035
FDS50,3648.0,OUT035
FDP39,832.0,OUT046
FDQ55,2008.0,OUT013
FDV36,120.0,OUT019
FDI05,2768.0,OUT027
FDS45,3264.0,OUT027
FDA39,600.0,OUT045
FDC37,-152.0,OUT010
FDJ60,4192.0,OUT027
DRQ35,1912.0,OUT046
NCJ06,1848.0,OUT046
NCY42,2032.0,OUT018
DRM37,3184.0,OUT049
FDR14,752.0,OUT045
FDE51,872.0,OUT049
FDT33,2808.0,OUT017
FDR08,1888.0,OUT013
FDE36,744.0,OUT010
FDL22,-424.0,OUT019
FDR44,2208.0,OUT013
FDI56,-480.0,OUT019
FDE47,128.0,OUT010
FDV27,-408.0,OUT010
FDV10,856.0,OUT049
FDC40,1264.0,OUT045
NCX41,3376.0,OUT013
NCQ38,3144.0,OUT027
FDV12,3168.0,OUT027
FDE52,1592.0,OUT017
FDG20,4336.0,OUT027
FDV16,2128.0,OUT027
FDI32,1896.0,OUT017
FDJ32,1112.0,OUT049
FDN39,2552.0,OUT018
FDY34,2816.0,OUT017
FDC14,888.0,OUT035
FDA55,3696.0,OUT017
FDZ50,1032.0,OUT010
DRG13,2720.0,OUT049
FDP01,2560.0,OUT013
NCG54,2784.0,OUT017
FDM13,2024.0,OUT045
NCO18,4280.0,OUT027
NCW41,2528.0,OUT013
FDM52,3856.0,OUT027
NCF55,696.0,OUT035
FDT09,2144.0,OUT046
NCM19,1880.0,OUT035
FDW12,2176.0,OUT018
FDP15,2160.0,OUT019
FDK36,744.0,OUT045
FDZ25,2936.0,OUT035
NCW06,3120.0,OUT049
FDW60,2864.0,OUT046
DRC49,2360.0,OUT013
NCT17,3096.0,OUT035
NCN06,2320.0,OUT018
FDC45,2760.0,OUT013
DRJ47,824.0,OUT019
NCF06,3960.0,OUT045
FDE21,-8.0,OUT010
DRG27,728.0,OUT013
FDW40,2408.0,OUT049
NCO53,2824.0,OUT046
FDE23,920.0,OUT049
FDQ16,1720.0,OUT046
FDS26,4016.0,OUT045
FDZ13,-1080.0,OUT010
FDS14,2584.0,OUT049
FDC10,1872.0,OUT045
FDY16,3096.0,OUT049
FDJ20,2192.0,OUT035
FDV43,840.0,OUT035
FDZ32,3256.0,OUT027
FDR23,2736.0,OUT046
FDN24,992.0,OUT035
FDE34,4376.0,OUT027
FDU31,3568.0,OUT013
FDW33,1480.0,OUT018
FDU26,1912.0,OUT046
FDE20,4256.0,OUT027
NCW05,1768.0,OUT035
FDB22,2168.0,OUT018
FDO56,1888.0,OUT046
FDA19,3568.0,OUT027
DRI39,824.0,OUT045
FDH52,824.0,OUT018
FDZ50,3080.0,OUT035
NCN42,2456.0,OUT035
FDB53,2408.0,OUT013
DRG11,1824.0,OUT017
DRK11,3864.0,OUT027
FDQ60,2080.0,OUT017
FDT36,664.0,OUT017
DRG25,2712.0,OUT018
DRJ23,2984.0,OUT046
FDG05,2704.0,OUT035
NCK06,1672.0,OUT018
FDU52,2544.0,OUT017
FDW07,1232.0,OUT018
NCM17,624.0,OUT045
FDA22,2592.0,OUT045
NCA41,2816.0,OUT018
FDF38,904.0,OUT035
FDH52,1048.0,OUT046
FDY58,1680.0,OUT019
FDZ16,3056.0,OUT045
NCM18,1048.0,OUT017
FDA22,2416.0,OUT018
NCJ43,2896.0,OUT035
FDI34,5184.0,OUT027
FDG56,1024.0,OUT046
FDS34,1880.0,OUT046
DRC01,1024.0,OUT035
FDQ04,784.0,OUT035
FDK04,1088.0,OUT035
FDT51,1928.0,OUT049
FDV26,3264.0,OUT017
FDS04,2392.0,OUT049
FDW43,3448.0,OUT018
FDQ28,608.0,OUT010
NCK06,1992.0,OUT017
FDS23,1816.0,OUT018
FDZ36,1136.0,OUT019
FDE56,824.0,OUT018
FDW10,4272.0,OUT027
NCN14,2816.0,OUT045
NCQ18,1448.0,OUT045
FDW08,1784.0,OUT017
FDU43,3936.0,OUT035
FDR33,-160.0,OUT010
FDM24,552.0,OUT010
NCZ05,1576.0,OUT046
NCV41,1904.0,OUT035
FDV11,2584.0,OUT018
NCY05,720.0,OUT035
FDV44,2824.0,OUT018
FDW32,1512.0,OUT049
NCU18,3720.0,OUT027
NCC43,4048.0,OUT035
FDW19,1904.0,OUT013
FDN31,3160.0,OUT035
FDI48,832.0,OUT045
FDS24,1600.0,OUT017
FDF46,1928.0,OUT049
DRG23,2496.0,OUT017
FDG14,2232.0,OUT018
NCY30,2904.0,OUT049
FDO28,1720.0,OUT018
DRD24,2400.0,OUT035
FDI33,1560.0,OUT049
FDN32,2928.0,OUT046
FDR16,3336.0,OUT045
FDF26,2464.0,OUT046
NCN29,568.0,OUT018
FDE20,2672.0,OUT045
FDA46,3000.0,OUT046
FDU28,2960.0,OUT045
FDQ48,1600.0,OUT045
FDV36,2128.0,OUT013
FDR14,608.0,OUT018
FDP23,3520.0,OUT017
FDP56,912.0,OUT013
FDK48,-632.0,OUT010
FDR48,2376.0,OUT046
NCY29,984.0,OUT049
FDM22,720.0,OUT018
DRJ01,2616.0,OUT013
FDZ43,3840.0,OUT045
FDV03,2592.0,OUT035
FDX11,4416.0,OUT027
NCA41,4520.0,OUT027
FDE38,2736.0,OUT017
FDI27,592.0,OUT018
FDN32,2992.0,OUT013
NCN43,2000.0,OUT017
FDB47,4760.0,OUT027
FDV03,2560.0,OUT017
NCN30,1480.0,OUT045
NCV54,-8.0,OUT010
FDV07,1856.0,OUT013
FDP07,3240.0,OUT049
FDK48,984.0,OUT018
FDM15,584.0,OUT019
FDY19,3376.0,OUT027
FDK46,4064.0,OUT046
FDY11,1072.0,OUT045
FDH09,840.0,OUT046
FDO08,4176.0,OUT027
FDU14,4032.0,OUT013
FDD22,3280.0,OUT027
FDM27,2624.0,OUT017
FDL02,3248.0,OUT027
NCA17,2448.0,OUT035
FDE38,728.0,OUT019
NCG07,3040.0,OUT049
DRC27,3944.0,OUT013
FDA27,4232.0,OUT035
FDW40,2240.0,OUT045
DRI11,1896.0,OUT013
FDN50,1568.0,OUT046
FDR12,2744.0,OUT046
FDT34,3136.0,OUT027
FDW11,1144.0,OUT035
NCO30,4360.0,OUT027
FDZ34,3168.0,OUT017
FDU45,1960.0,OUT017
NCD42,736.0,OUT035
FDX25,2816.0,OUT045
NCR29,840.0,OUT046
FDX43,744.0,OUT019
FDB04,-456.0,OUT010
FDR49,2240.0,OUT027
FDS39,2032.0,OUT018
FDW58,1648.0,OUT045
FDG22,-1184.0,OUT019
FDG31,1120.0,OUT017
NCV53,5240.0,OUT027
DRJ37,2520.0,OUT035
FDV07,1928.0,OUT035
FDW52,2480.0,OUT018
FDT15,2912.0,OUT045
FDD02,1688.0,OUT018
FDM16,1400.0,OUT035
NCE55,2696.0,OUT046
FDB57,3352.0,OUT018
FDQ04,768.0,OUT013
FDQ47,-1320.0,OUT019
FDY14,2248.0,OUT019
DRK37,3088.0,OUT017
FDO25,3384.0,OUT017
FDL57,4120.0,OUT046
NCK29,1696.0,OUT018
FDK46,5600.0,OUT027
NCB43,992.0,OUT010
DRE01,5256.0,OUT027
FDC46,2688.0,OUT018
FDQ23,1600.0,OUT045
FDX38,984.0,OUT049
FDG60,3504.0,OUT018
FDW55,4072.0,OUT017
FDP39,888.0,OUT013
FDB20,1048.0,OUT018
FDV21,2064.0,OUT017
FDZ02,1680.0,OUT013
FDP19,3520.0,OUT027
FDA38,3952.0,OUT035
FDH22,1920.0,OUT045
DRM11,4040.0,OUT045
FDO12,4584.0,OUT027
FDT14,2056.0,OUT049
FDW34,1944.0,OUT010
FDG04,4480.0,OUT027
FDW59,1160.0,OUT018
FDR33,1520.0,OUT018
FDP32,2112.0,OUT013
FDL13,5216.0,OUT027
FDD22,1872.0,OUT013
FDV40,2680.0,OUT027
NCD55,632.0,OUT046
FDQ20,-1192.0,OUT010
FDD28,896.0,OUT045
FDC39,3216.0,OUT045
NCR17,1944.0,OUT049
DRO35,1632.0,OUT018
FDF40,4104.0,OUT049
FDR31,2128.0,OUT018
NCQ41,3160.0,OUT017
FDP38,800.0,OUT046
NCU54,4744.0,OUT027
FDG22,432.0,OUT018
DRK59,3760.0,OUT013
FDC37,1680.0,OUT046
NCO42,2360.0,OUT013
NCT42,2440.0,OUT017
FDX27,1696.0,OUT035
FDV40,1008.0,OUT018
FDT45,2400.0,OUT027
FDS47,-496.0,OUT019
FDR45,3904.0,OUT035
FDB03,3728.0,OUT045
FDO49,1064.0,OUT035
FDU60,4208.0,OUT027
FDB26,704.0,OUT018
FDB46,3520.0,OUT017
FDQ37,1184.0,OUT019
FDN03,4096.0,OUT017
NCX30,3824.0,OUT045
FDK32,624.0,OUT019
DRM47,3096.0,OUT013
NCO02,1016.0,OUT046
FDP04,1128.0,OUT013
NCO43,1672.0,OUT049
FDD59,1440.0,OUT013
FDQ10,2816.0,OUT017
FDW45,2496.0,OUT035
NCK30,4080.0,OUT049
FDU31,3232.0,OUT018
NCQ17,488.0,OUT019
FDN01,2872.0,OUT017
FDZ19,2856.0,OUT049
DRG37,2576.0,OUT017
FDE32,576.0,OUT045
FDO34,2776.0,OUT049
FDM04,-1016.0,OUT019
FDZ25,2888.0,OUT049
FDU08,1704.0,OUT049
NCW30,3976.0,OUT045
NCM18,1008.0,OUT013
FDS22,912.0,OUT035
NCH18,3912.0,OUT017
FDC23,2912.0,OUT013
FDY46,3024.0,OUT013
NCU06,3544.0,OUT046
FDX57,1576.0,OUT045
FDX36,5072.0,OUT027
FDL16,664.0,OUT045
FDT16,2280.0,OUT010
FDN16,1472.0,OUT018
FDC03,3120.0,OUT046
DRF60,3832.0,OUT013
FDS27,4656.0,OUT027
FDP33,2112.0,OUT010
FDJ36,1432.0,OUT018
NCR42,576.0,OUT013
FDV14,1496.0,OUT017
NCP42,3192.0,OUT035
FDB50,2736.0,OUT027
NCC30,4248.0,OUT027
FDA23,1400.0,OUT018
FDW16,1624.0,OUT017
FDQ52,1976.0,OUT010
FDB58,2456.0,OUT049
NCP29,1096.0,OUT049
NCM05,4040.0,OUT045
FDO25,3376.0,OUT013
NCM54,1976.0,OUT046
NCL54,2664.0,OUT046
FDL39,1024.0,OUT010
FDF53,2688.0,OUT018
NCQ42,2144.0,OUT035
FDF58,1104.0,OUT013
FDZ04,1176.0,OUT035
FDE26,360.0,OUT019
FDS60,2944.0,OUT017
FDV58,3208.0,OUT017
FDM04,848.0,OUT045
FDE08,2464.0,OUT035
NCB43,3008.0,OUT049
FDU11,0.0,OUT010
FDF22,1456.0,OUT019
FDE24,2304.0,OUT013
DRJ49,2072.0,OUT046
NCQ53,3824.0,OUT035
NCL41,624.0,OUT013
FDR22,1912.0,OUT013
FDH04,1680.0,OUT035
DRH15,632.0,OUT045
FDY40,968.0,OUT049
NCI17,1640.0,OUT035
NCC18,2744.0,OUT013
FDY28,4880.0,OUT027
FDB45,3168.0,OUT027
NCL30,1760.0,OUT018
FDM10,3456.0,OUT017
FDH22,3504.0,OUT027
NCZ53,3064.0,OUT017
NCI18,3560.0,OUT013
FDH14,3816.0,OUT027
FDR36,2256.0,OUT027
FDW01,2336.0,OUT045
FDK02,3392.0,OUT027
FDJ02,2184.0,OUT018
FDU55,4176.0,OUT013
NCV18,2792.0,OUT027
FDH14,2040.0,OUT018
FDZ37,1440.0,OUT045
FDX49,3816.0,OUT049
NCD43,1608.0,OUT046
FDZ07,1120.0,OUT013
FDK43,2152.0,OUT035
FDR32,3448.0,OUT018
FDT39,2544.0,OUT013
NCV54,1976.0,OUT017
FDF38,544.0,OUT018
FDV60,3144.0,OUT046
FDH44,3872.0,OUT027
FDS21,1040.0,OUT046
NCL41,496.0,OUT045
FDM46,1568.0,OUT017
FDU27,784.0,OUT045
NCJ54,3728.0,OUT017
DRG51,2408.0,OUT018
NCA29,784.0,OUT019
FDR47,3000.0,OUT045
NCL19,3720.0,OUT027
DRG01,1336.0,OUT049
FDG10,984.0,OUT046
NCV05,2480.0,OUT049
NCH18,1912.0,OUT019
FDV14,1176.0,OUT018
DRJ23,3152.0,OUT035
DRJ11,2920.0,OUT046
FDZ03,3088.0,OUT017
FDI27,-1064.0,OUT010
FDJ14,1168.0,OUT018
FDU32,2032.0,OUT017
FDD47,4232.0,OUT027
DRF36,3152.0,OUT035
FDM21,4040.0,OUT046
FDV10,552.0,OUT018
FDH60,2920.0,OUT018
FDX47,640.0,OUT010
FDT19,888.0,OUT019
FDO11,3936.0,OUT045
FDH24,4016.0,OUT027
FDL02,1552.0,OUT018
FDB02,2952.0,OUT049
FDA43,3056.0,OUT046
FDG52,704.0,OUT045
DRC12,3064.0,OUT013
FDY37,2104.0,OUT018
NCU18,2136.0,OUT045
FDU09,1104.0,OUT035
DRJ25,2272.0,OUT027
DRE12,1576.0,OUT018
DRL47,2096.0,OUT017
DRK01,1496.0,OUT046
FDC22,1152.0,OUT019
FDG44,928.0,OUT013
FDW04,2280.0,OUT035
FDK09,3688.0,OUT049
NCN43,2056.0,OUT035
FDG04,3080.0,OUT049
FDH32,-392.0,OUT010
DRI47,2408.0,OUT017
DRE15,1296.0,OUT013
FDY11,1304.0,OUT035
FDO60,856.0,OUT049
FDQ20,472.0,OUT018
FDO57,4032.0,OUT027
FDT14,40.0,OUT019
FDA57,792.0,OUT049
DRN35,680.0,OUT017
FDJ03,856.0,OUT046
FDX28,1712.0,OUT017
DRE25,1384.0,OUT045
FDR09,4064.0,OUT046
FDB23,3784.0,OUT035
FDO08,2584.0,OUT045
FDQ23,1720.0,OUT049
FDW04,2208.0,OUT013
DRK13,1192.0,OUT010
NCL17,3688.0,OUT027
FDY21,3192.0,OUT035
FDJ38,4544.0,OUT027
FDA37,184.0,OUT019
FDV43,800.0,OUT013
FDL36,1440.0,OUT046
FDD53,624.0,OUT045
FDZ19,872.0,OUT010
FDV21,1904.0,OUT045
NCL54,2472.0,OUT018
DRI47,3784.0,OUT027
DRG03,2560.0,OUT049
FDG21,2488.0,OUT013
FDW03,1512.0,OUT018
NCI55,1880.0,OUT046
DRC36,952.0,OUT019
FDH22,2120.0,OUT017
FDV20,2032.0,OUT045
NCU41,4504.0,OUT027
FDN46,3200.0,OUT027
FDK50,2504.0,OUT045
NCA05,3816.0,OUT027
DRH01,2504.0,OUT018
FDT08,2152.0,OUT018
FDM08,3376.0,OUT018
FDZ07,1184.0,OUT035
FDS22,920.0,OUT017
FDV35,3960.0,OUT027
FDI28,-616.0,OUT010
FDW58,3240.0,OUT027
FDT52,3848.0,OUT045
FDY34,2648.0,OUT046
FDR10,2536.0,OUT046
FDK57,2016.0,OUT017
FDR02,3248.0,OUT027
FDX49,3704.0,OUT046
FDQ20,656.0,OUT046
DRK23,3880.0,OUT045
NCW06,2968.0,OUT046
FDR31,2472.0,OUT017
NCE43,2680.0,OUT013
DRO59,2728.0,OUT027
FDN09,3976.0,OUT049
FDR11,2560.0,OUT046
FDO57,2624.0,OUT013
NCX18,3184.0,OUT017
FDB05,3680.0,OUT018
FDQ08,832.0,OUT018
NCG43,1608.0,OUT035
FDJ56,1664.0,OUT013
FDA13,-1304.0,OUT010
FDO56,2008.0,OUT017
FDB37,3640.0,OUT018
FDZ02,1384.0,OUT018
FDQ24,3912.0,OUT046
FDM16,1328.0,OUT013
FDU35,1704.0,OUT049
FDT35,2880.0,OUT035
NCX30,3976.0,OUT049
FDG04,3072.0,OUT017
FDI12,1576.0,OUT035
FDE35,1184.0,OUT035
NCP14,3128.0,OUT027
NCY53,1656.0,OUT045
FDP49,1056.0,OUT017
FDQ04,784.0,OUT017
FDM39,2960.0,OUT035
FDO58,704.0,OUT019
FDC56,1976.0,OUT017
NCQ54,2600.0,OUT046
FDV10,2264.0,OUT027
NCK17,616.0,OUT046
NCF55,2072.0,OUT027
FDV33,4224.0,OUT013
NCH29,-368.0,OUT019
FDA37,3552.0,OUT027
FDH46,1472.0,OUT018
FDS25,1928.0,OUT035
FDH04,3000.0,OUT027
FDX52,3056.0,OUT046
NCD42,696.0,OUT017
FDW47,2040.0,OUT017
FDL25,3024.0,OUT027
NCJ06,-8.0,OUT010
FDY09,2832.0,OUT013
FDS40,616.0,OUT046
FDH41,3480.0,OUT017
FDG38,1568.0,OUT035
FDU03,4416.0,OUT027
FDV20,2080.0,OUT046
DRB13,3008.0,OUT045
NCQ30,1944.0,OUT013
NCH06,3880.0,OUT013
FDU50,1632.0,OUT018
NCO42,392.0,OUT019
FDW09,1136.0,OUT018
FDH04,1584.0,OUT013
FDC21,1712.0,OUT045
FDL21,856.0,OUT049
FDM46,-456.0,OUT010
FDT22,-928.0,OUT019
FDB28,3256.0,OUT035
FDI12,1248.0,OUT018
FDA28,2000.0,OUT045
FDF59,2104.0,OUT013
FDM45,3496.0,OUT027
FDQ56,1416.0,OUT017
FDR46,2408.0,OUT049
FDT01,3448.0,OUT013
FDD16,2712.0,OUT027
NCU30,640.0,OUT010
FDM40,344.0,OUT010
FDI56,1616.0,OUT035
NCS30,2048.0,OUT013
FDU08,1688.0,OUT017
FDX51,4640.0,OUT027
FDA43,3024.0,OUT045
FDX59,-1320.0,OUT010
FDC37,1480.0,OUT018
FDP58,3504.0,OUT013
NCY42,2360.0,OUT035
FDF21,2840.0,OUT018
FDU10,2200.0,OUT027
DRL47,1776.0,OUT018
FDA58,3512.0,OUT018
FDJ22,3160.0,OUT049
FDK50,2528.0,OUT046
FDO38,1400.0,OUT035
DRF60,3920.0,OUT035
NCZ42,1824.0,OUT019
FDD35,2024.0,OUT049
FDL25,1456.0,OUT045
FDJ16,992.0,OUT013
DRK59,3800.0,OUT049
FDI50,3680.0,OUT046
NCB19,1280.0,OUT045
DRI37,1096.0,OUT035
FDA14,3848.0,OUT027
FDC08,3424.0,OUT018
FDS45,1704.0,OUT046
FDI21,1192.0,OUT049
DRJ47,2896.0,OUT035
DRE37,4472.0,OUT027
FDT55,2352.0,OUT018
NCG42,3512.0,OUT027
FDA31,2792.0,OUT049
NCW42,3432.0,OUT046
FDF50,3184.0,OUT017
FDK56,3048.0,OUT049
FDX10,800.0,OUT035
NCK07,4040.0,OUT027
FDZ49,3632.0,OUT017
FDR33,1808.0,OUT013
FDO44,1544.0,OUT018
FDA20,2920.0,OUT046
NCL30,1936.0,OUT045
FDI05,-664.0,OUT019
FDQ12,3384.0,OUT018
FDH47,1672.0,OUT017
FDH34,2720.0,OUT018
FDF29,2136.0,OUT046
FDG40,360.0,OUT018
NCE18,3992.0,OUT017
FDP21,1160.0,OUT010
FDY50,1480.0,OUT013
FDB36,2232.0,OUT049
NCZ29,2080.0,OUT049
FDU20,1744.0,OUT018
FDO56,2000.0,OUT013
FDW31,3288.0,OUT049
DRH59,1272.0,OUT013
NCB30,3176.0,OUT017
FDK43,3536.0,OUT027
FDW43,3616.0,OUT045
NCL19,2312.0,OUT017
FDJ27,1632.0,OUT046
FDC45,2648.0,OUT046
FDY40,1040.0,OUT035
NCM41,1584.0,OUT035
NCK18,712.0,OUT019
FDP37,2152.0,OUT049
FDA27,5600.0,OUT027
NCX30,4008.0,OUT035
FDR09,4136.0,OUT017
FDG08,4256.0,OUT027
NCU30,2648.0,OUT013
FDB16,1512.0,OUT017
FDM16,1352.0,OUT017
FDC48,1392.0,OUT013
NCF18,2920.0,OUT046
FDU46,1248.0,OUT018
FDH41,3152.0,OUT018
NCN42,408.0,OUT010
FDU49,1472.0,OUT046
FDB20,2752.0,OUT027
FDG50,-440.0,OUT019
FDW20,1896.0,OUT045
NCO55,1784.0,OUT049
FDX48,2488.0,OUT046
FDU48,2088.0,OUT046
FDR48,496.0,OUT019
FDK27,2032.0,OUT013
FDT35,2768.0,OUT013
FDN12,1864.0,OUT049
NCE31,-1408.0,OUT019
FDL21,856.0,OUT017
FDV56,1880.0,OUT017
FDR16,3528.0,OUT017
NCP41,1808.0,OUT049
FDJ27,1744.0,OUT013
FDA07,2104.0,OUT017
FDK55,1544.0,OUT049
FDM33,3592.0,OUT049
FDY46,2944.0,OUT046
FDD36,1864.0,OUT046
FDB12,3168.0,OUT027
FDF28,184.0,OUT019
NCE07,368.0,OUT019
FDW50,4104.0,OUT027
NCW18,3808.0,OUT017
NCJ17,-616.0,OUT019
DRZ24,24.0,OUT010
FDS07,1968.0,OUT035
NCW05,-256.0,OUT010
FDZ22,1120.0,OUT018
FDK02,1848.0,OUT046
FDZ45,4600.0,OUT027
FDL25,1472.0,OUT046
FDS08,2704.0,OUT045
NCZ42,5176.0,OUT027
FDX57,1760.0,OUT035
FDF21,3040.0,OUT046
FDJ56,1320.0,OUT018
FDX10,720.0,OUT013
DRG48,2440.0,OUT035
DRN37,2600.0,OUT046
NCY41,320.0,OUT018
FDN28,1648.0,OUT045
FDE34,2784.0,OUT045
FDR10,2544.0,OUT045
FDC32,1576.0,OUT017
DRG13,2568.0,OUT046
FDP59,1848.0,OUT049
NCT53,696.0,OUT010
FDL57,5600.0,OUT027
FDN32,1064.0,OUT010
FDK09,3352.0,OUT018
FDA52,952.0,OUT010
FDC57,3224.0,OUT049
FDI09,3968.0,OUT035
NCB07,3048.0,OUT046
FDP26,1776.0,OUT035
FDP40,3344.0,OUT027
FDL15,2480.0,OUT013
FDV07,1768.0,OUT046
FDS03,1144.0,OUT017
FDE50,3112.0,OUT049
FDQ15,1416.0,OUT017
FDQ33,488.0,OUT010
FDT22,1000.0,OUT013
DRO35,2008.0,OUT035
FDJ41,4216.0,OUT049
FDQ27,1880.0,OUT035
FDC26,1864.0,OUT017
NCF43,3720.0,OUT027
NCR50,2544.0,OUT035
FDE39,1688.0,OUT018
FDN49,2208.0,OUT027
DRG11,1840.0,OUT035
NCA18,1920.0,OUT049
FDM36,2552.0,OUT018
FDW32,1520.0,OUT017
NCQ18,-400.0,OUT010
FDX14,2720.0,OUT027
FDD46,2480.0,OUT017
FDI34,1816.0,OUT019
NCJ17,1432.0,OUT035
FDB52,4200.0,OUT035
FDV55,2072.0,OUT018
FDC57,3064.0,OUT046
FDB29,1880.0,OUT046
NCO43,1704.0,OUT035
FDG44,792.0,OUT045
FDJ34,2000.0,OUT045
FDH40,1480.0,OUT049
NCD07,3256.0,OUT027
FDB41,904.0,OUT017
FDH47,1360.0,OUT018
DRK37,3144.0,OUT035
FDM25,968.0,OUT019
NCX06,2784.0,OUT045
NCS05,2176.0,OUT017
FDS39,2192.0,OUT045
FDC47,5040.0,OUT027
FDG20,2928.0,OUT013
DRL23,1800.0,OUT017
FDY33,2632.0,OUT013
NCH18,3728.0,OUT045
FDX47,2656.0,OUT035
NCB06,2408.0,OUT045
FDP36,984.0,OUT049
FDW44,2568.0,OUT018
NCU41,2768.0,OUT018
NCS17,1464.0,OUT046
FDD46,2576.0,OUT035
FDE45,2912.0,OUT017
FDI09,3912.0,OUT017
NCJ54,1752.0,OUT010
NCA29,2464.0,OUT018
NCN41,3400.0,OUT027
FDY34,2808.0,OUT035
NCG55,1968.0,OUT035
DRM49,744.0,OUT046
NCB42,1912.0,OUT049
FDE58,1824.0,OUT045
DRJ25,872.0,OUT013
FDS47,-520.0,OUT010
FDY21,3208.0,OUT049
NCI54,1816.0,OUT013
FDO24,2576.0,OUT017
FDY43,2816.0,OUT035
FDF35,1464.0,OUT018
NCP29,-920.0,OUT019
FDN28,3192.0,OUT027
FDJ50,640.0,OUT018
FDQ14,3880.0,OUT027
FDC37,1872.0,OUT035
FDN08,1920.0,OUT046
FDD04,2392.0,OUT035
FDW34,3624.0,OUT018
FDP04,1168.0,OUT017
NCG07,3016.0,OUT017
NCN14,2640.0,OUT018
FDJ16,864.0,OUT045
NCM42,1632.0,OUT045
NCF19,744.0,OUT046
FDY21,2872.0,OUT018
FDY19,2000.0,OUT035
FDV09,2320.0,OUT045
FDA28,2144.0,OUT013
FDC38,1888.0,OUT018
FDL28,3632.0,OUT045
NCH43,3464.0,OUT049
NCN53,464.0,OUT045
NCW05,1760.0,OUT017
NCO30,2688.0,OUT018
FDT04,-1256.0,OUT019
FDB27,2880.0,OUT018
NCK07,2664.0,OUT013
NCA53,840.0,OUT013
FDB33,2328.0,OUT018
FDU37,1424.0,OUT017
FDR13,2040.0,OUT035
FDE45,2920.0,OUT049
FDV37,3240.0,OUT017
FDX44,-440.0,OUT019
NCL06,4160.0,OUT017
FDJ28,2960.0,OUT045
FDX55,3560.0,OUT049
NCK17,416.0,OUT018
FDH52,1216.0,OUT035
FDN13,3088.0,OUT027
FDK44,2488.0,OUT018
FDU16,1376.0,OUT046
FDZ07,1128.0,OUT017
NCN06,4024.0,OUT027
FDH02,-360.0,OUT010
NCW18,3608.0,OUT045
FDH57,2136.0,OUT013
FDV35,2376.0,OUT045
NCU29,2328.0,OUT013
NCP02,888.0,OUT046
FDN44,2632.0,OUT013
FDX03,568.0,OUT018
FDR11,632.0,OUT010
FDA36,2896.0,OUT046
FDP58,4904.0,OUT027
FDH31,1592.0,OUT045
FDH34,3104.0,OUT035
FDS13,4264.0,OUT035
FDT01,3160.0,OUT018
FDY09,2904.0,OUT049
FDV33,5616.0,OUT027
NCW29,112.0,OUT010
NCN17,1504.0,OUT045
FDX01,1856.0,OUT046
